[WARN][2019-12-23 07:08:22,514][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 07:09:29,490][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 07:55:11,209][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 07:57:43,161][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:26:18,788][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:28:50,863][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:33:15,743][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:38:43,032][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:41:03,829][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 08:57:32,569][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 09:07:35,544][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 09:24:23,685][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 09:25:40,076][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 09:51:09,404][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 21:03:09,877][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-23 21:05:36,136][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 08:56:45,391][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:03:23,286][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:05:56,116][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:08:56,043][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:13:12,457][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:16:21,401][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 09:41:58,597][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 11:40:36,784][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 11:48:11,289][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 11:50:53,175][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:23:30,994][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:25:59,207][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:28:50,736][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:33:19,483][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:53:51,284][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:55:32,531][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 12:59:57,971][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[WARN][2019-12-24 13:05:43,382][net.sf.json.JSONObject]Tried to assign property content:java.lang.String to bean of class ruanku.xuelian_requirement.model.Issue
[DEBUG][2019-12-24 13:32:38,666][org.springframework.web.filter.CharacterEncodingFilter]Filter 'encodingFilter' configured for use
[INFO][2019-12-24 13:32:38,707][org.springframework.web.servlet.DispatcherServlet]Initializing Servlet 'springMvc'
[DEBUG][2019-12-24 13:32:38,757][org.springframework.web.context.support.XmlWebApplicationContext]Refreshing WebApplicationContext for namespace 'springMvc-servlet'
[DEBUG][2019-12-24 13:32:39,038][org.springframework.context.annotation.ClassPathBeanDefinitionScanner]Identified candidate component class: file [C:\Program Files\apache-tomcat-9.0.29\webapps\xuelian_requirement\WEB-INF\classes\ruanku\xuelian_requirement\controller\BBSController.class]
[DEBUG][2019-12-24 13:32:39,054][org.springframework.context.annotation.ClassPathBeanDefinitionScanner]Identified candidate component class: file [C:\Program Files\apache-tomcat-9.0.29\webapps\xuelian_requirement\WEB-INF\classes\ruanku\xuelian_requirement\controller\BaseController.class]
[DEBUG][2019-12-24 13:32:39,054][org.springframework.context.annotation.ClassPathBeanDefinitionScanner]Identified candidate component class: file [C:\Program Files\apache-tomcat-9.0.29\webapps\xuelian_requirement\WEB-INF\classes\ruanku\xuelian_requirement\controller\UserController.class]
[DEBUG][2019-12-24 13:32:39,226][org.springframework.beans.factory.xml.XmlBeanDefinitionReader]Loaded 31 bean definitions from class path resource [applicationContext-mvc.xml]
[DEBUG][2019-12-24 13:32:39,288][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
[DEBUG][2019-12-24 13:32:39,438][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
[DEBUG][2019-12-24 13:32:39,443][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
[DEBUG][2019-12-24 13:32:39,445][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
[DEBUG][2019-12-24 13:32:39,448][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
[DEBUG][2019-12-24 13:32:39,467][org.springframework.ui.context.support.UiApplicationContextUtils]Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@16223dc8]
[DEBUG][2019-12-24 13:32:39,471][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'BBSController'
[DEBUG][2019-12-24 13:32:39,477][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'baseController'
[DEBUG][2019-12-24 13:32:39,482][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'userController'
[DEBUG][2019-12-24 13:32:39,486][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcResourceUrlProvider'
[DEBUG][2019-12-24 13:32:39,487][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
[DEBUG][2019-12-24 13:32:39,567][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcPathMatcher'
[DEBUG][2019-12-24 13:32:39,568][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcUrlPathHelper'
[DEBUG][2019-12-24 13:32:39,569][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
[DEBUG][2019-12-24 13:32:39,654][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcCorsConfigurations'
[DEBUG][2019-12-24 13:32:39,658][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0'
[DEBUG][2019-12-24 13:32:39,685][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#1'
[DEBUG][2019-12-24 13:32:39,686][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
[DEBUG][2019-12-24 13:32:39,792][org.springframework.web.servlet.handler.SimpleUrlHandlerMapping]Patterns [/static/**] in 'org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0'
[DEBUG][2019-12-24 13:32:39,792][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
[DEBUG][2019-12-24 13:32:39,800][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
[DEBUG][2019-12-24 13:32:39,801][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
